codigo_municipio,nome_do_municipio,regiao,estado,populacao_muni,quanti_psis_muni,prop_psi_muni
421895,Urupema,Sul,SC,2751,1,2751
421900,Urussanga,Sul,SC,21464,10,2146.4
421910,Vargeão,Sul,SC,3726,2,1863
421915,Vargem,Sul,SC,2613,2,1306.5
421917,Vargem Bonita,Sul,SC,4597,3,1532.3333333333333
421920,Vidal Ramos,Sul,SC,6266,4,1566.5
421930,Videira,Sul,SC,59074,40,1476.85
421935,Vitor Meireles,Sul,SC,5507,1,5507
421940,Witmarsum,Sul,SC,4513,2,2256.5
421950,Xanxerê,Sul,SC,54891,45,1219.8
421960,Xavantina,Sul,SC,3583,2,1791.5
421970,Xaxim,Sul,SC,34485,24,1436.875
421985,Zortéa,Sul,SC,4257,1,4257
422000,Balneário Rincão,Sul,SC,17697,15,1179.8
430003,Aceguá,Sul,RS,4251,7,607.2857142857143
430005,Água Santa,Sul,RS,4003,4,1000.75
430010,Agudo,Sul,RS,16341,5,3268.2
430020,Ajuricaba,Sul,RS,6843,7,977.5714285714286
430030,Alecrim,Sul,RS,6219,3,2073
430040,Alegrete,Sul,RS,74285,41,1811.8292682926829
430045,Alegria,Sul,RS,3705,2,1852.5
430047,Almirante Tamandaré do Sul,Sul,RS,2007,2,1003.5
430050,Alpestre,Sul,RS,7235,3,2411.6666666666665
430055,Alto Alegre,Sul,RS,1837,1,1837
430057,Alto Feliz,Sul,RS,3145,6,524.1666666666666
430060,Alvorada,Sul,RS,194062,30,6468.733333333334
430063,Amaral Ferrador,Sul,RS,5384,2,2692
430064,Ametista do Sul,Sul,RS,7826,5,1565.2
430066,André da Rocha,Sul,RS,1156,2,578
430070,Anta Gorda,Sul,RS,6080,3,2026.6666666666667
430080,Antônio Prado,Sul,RS,13332,10,1333.2
430085,Arambaré,Sul,RS,4215,1,4215
430087,Araricá,Sul,RS,8831,11,802.8181818181819
430090,Aratiba,Sul,RS,6618,4,1654.5
430100,Arroio do Meio,Sul,RS,22523,7,3217.5714285714284
430105,Arroio do Sal,Sul,RS,11418,20,570.9
430107,Arroio do Padre,Sul,RS,2650,1,2650
430110,Arroio dos Ratos,Sul,RS,14934,8,1866.75
430120,Arroio do Tigre,Sul,RS,12291,5,2458.2
430130,Arroio Grande,Sul,RS,17879,21,851.3809523809524
430140,Arvorezinha,Sul,RS,10547,6,1757.8333333333333
430150,Augusto Pestana,Sul,RS,7303,7,1043.2857142857142
430155,Áurea,Sul,RS,3458,2,1729
430160,Bagé,Sul,RS,121928,45,2709.511111111111
430163,Balneário Pinhal,Sul,RS,15413,7,2201.8571428571427
430165,Barão,Sul,RS,6496,7,928
430170,Barão de Cotegipe,Sul,RS,7320,2,3660
430175,Barão do Triunfo,Sul,RS,5972,3,1990.6666666666667
430180,Barracão,Sul,RS,4915,2,2457.5
430185,Barra do Guarita,Sul,RS,3231,3,1077
430187,Barra do Quaraí,Sul,RS,4340,1,4340
430190,Barra do Ribeiro,Sul,RS,12473,12,1039.4166666666667
430192,Barra do Rio Azul,Sul,RS,1721,2,860.5
430195,Barra Funda,Sul,RS,2557,2,1278.5
430200,Barros Cassal,Sul,RS,9425,2,4712.5
430205,Benjamin Constant do Sul,Sul,RS,2118,2,1059
430210,Bento Gonçalves,Sul,RS,127977,56,2285.3035714285716
430215,Boa Vista das Missões,Sul,RS,1968,2,984
430220,Boa Vista do Buricá,Sul,RS,7129,7,1018.4285714285714
430222,Boa Vista do Cadeado,Sul,RS,2269,2,1134.5
430223,Boa Vista do Incra,Sul,RS,2314,1,2314
430225,Boa Vista do Sul,Sul,RS,2815,1,2815
430230,Bom Jesus,Sul,RS,11429,11,1039
430235,Bom Princípio,Sul,RS,13665,6,2277.5
430237,Bom Progresso,Sul,RS,2132,2,1066
430240,Bom Retiro do Sul,Sul,RS,12587,10,1258.7
430245,Boqueirão do Leão,Sul,RS,6202,2,3101
430250,Bossoroca,Sul,RS,5978,2,2989
430258,Bozano,Sul,RS,2195,1,2195
430260,Braga,Sul,RS,3322,1,3322
430265,Brochier,Sul,RS,5083,3,1694.3333333333333
430270,Butiá,Sul,RS,19421,8,2427.625
430280,Caçapava do Sul,Sul,RS,33501,14,2392.9285714285716
430290,Cacequi,Sul,RS,11300,13,869.2307692307693
430300,Cachoeira do Sul,Sul,RS,82222,34,2418.294117647059
430310,Cachoeirinha,Sul,RS,141503,38,3723.7631578947367
430320,Cacique Doble,Sul,RS,4692,3,1564
430330,Caibaté,Sul,RS,4795,4,1198.75
430340,Caiçara,Sul,RS,4931,2,2465.5
430350,Camaquã,Sul,RS,63961,44,1453.659090909091
430355,Camargo,Sul,RS,3060,2,1530
430360,Cambará do Sul,Sul,RS,6490,4,1622.5
430367,Campestre da Serra,Sul,RS,3311,3,1103.6666666666667
430370,Campina das Missões,Sul,RS,5999,4,1499.75
430380,Campinas do Sul,Sul,RS,5388,4,1347
430390,Campo Bom,Sul,RS,64719,23,2813.8695652173915
430400,Campo Novo,Sul,RS,5063,2,2531.5
430410,Campos Borges,Sul,RS,3695,1,3695
430420,Candelária,Sul,RS,29775,11,2706.818181818182
430430,Cândido Godói,Sul,RS,6419,3,2139.6666666666665
430435,Candiota,Sul,RS,11012,6,1835.3333333333333
430440,Canela,Sul,RS,50715,18,2817.5
430450,Canguçu,Sul,RS,50968,12,4247.333333333333
430460,Canoas,Sul,RS,359840,77,4673.2467532467535
430461,Canudos do Vale,Sul,RS,1686,1,1686
430462,Capão Bonito do Sul,Sul,RS,1769,2,884.5
430463,Capão da Canoa,Sul,RS,66234,19,3486
430465,Capão do Cipó,Sul,RS,3187,2,1593.5
430466,Capão do Leão,Sul,RS,27416,6,4569.333333333333
430467,Capivari do Sul,Sul,RS,4080,3,1360
430468,Capela de Santana,Sul,RS,11424,3,3808
430469,Capitão,Sul,RS,2994,1,2994
430470,Carazinho,Sul,RS,63670,29,2195.5172413793102
430471,Caraá,Sul,RS,7555,2,3777.5
430480,Carlos Barbosa,Sul,RS,31585,8,3948.125
430485,Carlos Gomes,Sul,RS,1384,1,1384
430490,Casca,Sul,RS,9698,9,1077.5555555555557
430495,Caseiros,Sul,RS,3064,2,1532
430500,Catuípe,Sul,RS,8834,3,2944.6666666666665
430510,Caxias do Sul,Sul,RS,479599,139,3450.3525179856115
430511,Centenário,Sul,RS,2777,2,1388.5
430512,Cerrito,Sul,RS,5910,3,1970
430513,Cerro Branco,Sul,RS,3859,4,964.75
430515,Cerro Grande,Sul,RS,2428,2,1214
430517,Cerro Grande do Sul,Sul,RS,9333,10,933.3
430520,Cerro Largo,Sul,RS,14014,5,2802.8
430530,Chapada,Sul,RS,9751,5,1950.2
430535,Charqueadas,Sul,RS,36110,21,1719.5238095238096
430537,Charrua,Sul,RS,2800,2,1400
430540,Chiapetta,Sul,RS,3991,3,1330.3333333333333
430543,Chuí,Sul,RS,6409,2,3204.5
430544,Chuvisca,Sul,RS,4682,3,1560.6666666666667
430545,Cidreira,Sul,RS,17583,16,1098.9375
430550,Ciríaco,Sul,RS,4208,5,841.6
430558,Colinas,Sul,RS,2474,2,1237
430560,Colorado,Sul,RS,3316,3,1105.3333333333333
430570,Condor,Sul,RS,6538,6,1089.6666666666667
430580,Constantina,Sul,RS,10631,9,1181.2222222222222
430583,Coqueiro Baixo,Sul,RS,1308,1,1308
430585,Coqueiros do Sul,Sul,RS,2248,4,562
430587,Coronel Barros,Sul,RS,2896,1,2896
430590,Coronel Bicaco,Sul,RS,6214,1,6214
430593,Coronel Pilar,Sul,RS,1637,2,818.5
430595,Cotiporã,Sul,RS,3926,3,1308.6666666666667
430597,Coxilha,Sul,RS,2718,5,543.6
430600,Crissiumal,Sul,RS,13116,17,771.5294117647059
430605,Cristal,Sul,RS,7455,5,1491
430607,Cristal do Sul,Sul,RS,2745,1,2745
430610,Cruz Alta,Sul,RS,60454,22,2747.909090909091
430613,Cruzaltense,Sul,RS,1650,1,1650
430620,Cruzeiro do Sul,Sul,RS,12574,4,3143.5
430630,David Canabarro,Sul,RS,4400,4,1100
430632,Derrubadas,Sul,RS,2793,1,2793
430635,Dezesseis de Novembro,Sul,RS,2540,1,2540
430637,Dilermando de Aguiar,Sul,RS,2856,1,2856
430640,Dois Irmãos,Sul,RS,31804,5,6360.8
430642,Dois Irmãos das Missões,Sul,RS,2132,2,1066
430645,Dois Lajeados,Sul,RS,3156,2,1578
430650,Dom Feliciano,Sul,RS,13280,4,3320
430655,Dom Pedro de Alcântara,Sul,RS,2617,3,872.3333333333334
430660,Dom Pedrito,Sul,RS,38080,13,2929.230769230769
430670,Dona Francisca,Sul,RS,3133,1,3133
430673,Doutor Maurício Cardoso,Sul,RS,4534,1,4534
430675,Doutor Ricardo,Sul,RS,1924,3,641.3333333333334
430676,Eldorado do Sul,Sul,RS,41012,19,2158.5263157894738
430680,Encantado,Sul,RS,23520,34,691.7647058823529
430690,Encruzilhada do Sul,Sul,RS,24275,12,2022.9166666666667
430692,Engenho Velho,Sul,RS,1315,2,657.5
430693,Entre-Ijuís,Sul,RS,9367,5,1873.4
430695,Entre Rios do Sul,Sul,RS,2727,2,1363.5
430697,Erebango,Sul,RS,3122,2,1561
430700,Erechim,Sul,RS,109609,65,1686.2923076923078
430705,Ernestina,Sul,RS,3097,2,1548.5
430710,Herval,Sul,RS,6302,1,6302
430720,Erval Grande,Sul,RS,5027,2,2513.5
430730,Erval Seco,Sul,RS,6892,5,1378.4
430740,Esmeralda,Sul,RS,3264,1,3264
430745,Esperança do Sul,Sul,RS,3293,1,3293
430750,Espumoso,Sul,RS,15478,10,1547.8
430755,Estação,Sul,RS,5685,6,947.5
430760,Estância Velha,Sul,RS,49499,16,3093.6875
430770,Esteio,Sul,RS,78144,35,2232.6857142857143
430780,Estrela,Sul,RS,33263,15,2217.5333333333333
430781,Estrela Velha,Sul,RS,3115,1,3115
430783,Eugênio de Castro,Sul,RS,2683,1,2683
430786,Fagundes Varela,Sul,RS,2620,2,1310
430790,Farroupilha,Sul,RS,72552,46,1577.2173913043478
430800,Faxinal do Soturno,Sul,RS,6846,132,51.86363636363637
430805,Faxinalzinho,Sul,RS,2572,2,1286
430807,Fazenda Vilanova,Sul,RS,4405,2,2202.5
430810,Feliz,Sul,RS,13994,7,1999.142857142857
430820,Flores da Cunha,Sul,RS,32015,14,2286.785714285714
430825,Floriano Peixoto,Sul,RS,1690,1,1690
430830,Fontoura Xavier,Sul,RS,9710,8,1213.75
430840,Formigueiro,Sul,RS,6527,6,1087.8333333333333
430843,Forquetinha,Sul,RS,2441,2,1220.5
430845,Fortaleza dos Valos,Sul,RS,4569,1,4569
430850,Frederico Westphalen,Sul,RS,33726,27,1249.111111111111
430860,Garibaldi,Sul,RS,35563,12,2963.5833333333335
430865,Garruchos,Sul,RS,2724,2,1362
430870,Gaurama,Sul,RS,5779,2,2889.5
430880,General Câmara,Sul,RS,7743,5,1548.6
430885,Gentil,Sul,RS,1784,3,594.6666666666666
430890,Getúlio Vargas,Sul,RS,16955,9,1883.888888888889
430900,Giruá,Sul,RS,16273,16,1017.0625
430905,Glorinha,Sul,RS,7851,1,7851
430910,Gramado,Sul,RS,41705,26,1604.0384615384614
430912,Gramado dos Loureiros,Sul,RS,2047,3,682.3333333333334
430915,Gramado Xavier,Sul,RS,3350,2,1675
430920,Gravataí,Sul,RS,275430,34,8100.882352941177
430925,Guabiju,Sul,RS,1441,1,1441
430930,Guaíba,Sul,RS,95946,60,1599.1
430940,Guaporé,Sul,RS,26168,10,2616.8
430950,Guarani das Missões,Sul,RS,7547,4,1886.75
430955,Harmonia,Sul,RS,5535,8,691.875
430957,Herveiras,Sul,RS,2604,1,2604
430960,Horizontina,Sul,RS,19252,14,1375.142857142857
430965,Hulha Negra,Sul,RS,6102,2,3051
430970,Humaitá,Sul,RS,4772,3,1590.6666666666667
430975,Ibarama,Sul,RS,3787,1,3787
430980,Ibiaçá,Sul,RS,4617,2,2308.5
430990,Ibiraiaras,Sul,RS,6827,3,2275.6666666666665
430995,Ibirapuitã,Sul,RS,3789,2,1894.5
431000,Ibirubá,Sul,RS,22106,6,3684.3333333333335
431010,Igrejinha,Sul,RS,34776,31,1121.8064516129032
431020,Ijuí,Sul,RS,87848,58,1514.6206896551723
431030,Ilópolis,Sul,RS,4245,2,2122.5
431033,Imbé,Sul,RS,28027,24,1167.7916666666667
431036,Imigrante,Sul,RS,3149,6,524.8333333333334
431040,Independência,Sul,RS,6557,7,936.7142857142857
431041,Inhacorá,Sul,RS,2047,2,1023.5
431043,Ipê,Sul,RS,5490,1,5490
431046,Ipiranga do Sul,Sul,RS,1748,1,1748
431050,Iraí,Sul,RS,7619,2,3809.5
431053,Itaara,Sul,RS,5712,2,2856
431055,Itacurubi,Sul,RS,3038,1,3038
431057,Itapuca,Sul,RS,1963,1,1963
431060,Itaqui,Sul,RS,36811,24,1533.7916666666667
431065,Itati,Sul,RS,2696,4,674
431070,Itatiba do Sul,Sul,RS,3240,6,540
431075,Ivorá,Sul,RS,1962,1,1962
431080,Ivoti,Sul,RS,23566,9,2618.4444444444443
431085,Jaboticaba,Sul,RS,3847,6,641.1666666666666
431087,Jacuizinho,Sul,RS,2066,1,2066
431090,Jacutinga,Sul,RS,3398,2,1699
431100,Jaguarão,Sul,RS,27396,7,3913.714285714286
431110,Jaguari,Sul,RS,10771,6,1795.1666666666667
431112,Jaquirana,Sul,RS,3751,5,750.2
431113,Jari,Sul,RS,3412,2,1706
431115,Jóia,Sul,RS,7294,4,1823.5
431120,Júlio de Castilhos,Sul,RS,18545,8,2318.125
431123,Lagoa Bonita do Sul,Sul,RS,2283,2,1141.5
431125,Lagoão,Sul,RS,5421,1,5421
431127,Lagoa dos Três Cantos,Sul,RS,1781,4,445.25
431130,Lagoa Vermelha,Sul,RS,28622,36,795.0555555555555
431140,Lajeado,Sul,RS,96879,71,1364.4929577464789
431150,Lavras do Sul,Sul,RS,7290,2,3645
431160,Liberato Salzano,Sul,RS,4845,2,2422.5
431162,Lindolfo Collor,Sul,RS,6420,3,2140
431164,Linha Nova,Sul,RS,1721,1,1721
431170,Machadinho,Sul,RS,5867,8,733.375
431171,Maçambará,Sul,RS,4485,4,1121.25
431173,Mampituba,Sul,RS,3203,5,640.6
431175,Manoel Viana,Sul,RS,6915,3,2305
431177,Maquiné,Sul,RS,7593,5,1518.6
431179,Maratá,Sul,RS,2521,3,840.3333333333334
431180,Marau,Sul,RS,46748,29,1612
431190,Marcelino Ramos,Sul,RS,4382,6,730.3333333333334
431198,Mariana Pimentel,Sul,RS,4005,1,4005
431200,Mariano Moro,Sul,RS,1884,2,942
431205,Marques de Souza,Sul,RS,4050,3,1350
431210,Mata,Sul,RS,4782,3,1594
431213,Mato Castelhano,Sul,RS,2611,4,652.75
431215,Mato Leitão,Sul,RS,5001,3,1667
431217,Mato Queimado,Sul,RS,1833,1,1833
431220,Maximiliano de Almeida,Sul,RS,4251,2,2125.5
431225,Minas do Leão,Sul,RS,7661,6,1276.8333333333333
431230,Miraguaí,Sul,RS,4501,1,4501
431235,Montauri,Sul,RS,1530,2,765
431237,Monte Alegre dos Campos,Sul,RS,3251,4,812.75
431238,Monte Belo do Sul,Sul,RS,2608,3,869.3333333333334
431240,Montenegro,Sul,RS,66352,38,1746.1052631578948
431242,Mormaço,Sul,RS,2815,1,2815
431244,Morrinhos do Sul,Sul,RS,3133,3,1044.3333333333333
431245,Morro Redondo,Sul,RS,6168,3,2056
431247,Morro Reuter,Sul,RS,6167,6,1027.8333333333333
431250,Mostardas,Sul,RS,12347,4,3086.75
431260,Muçum,Sul,RS,4692,3,1564
431261,Muitos Capões,Sul,RS,2937,2,1468.5
431262,Muliterno,Sul,RS,1754,2,877
431265,Não-Me-Toque,Sul,RS,18335,4,4583.75
431267,Nicolau Vergueiro,Sul,RS,1982,1,1982
431270,Nonoai,Sul,RS,14074,8,1759.25
431275,Nova Alvorada,Sul,RS,3229,2,1614.5
431280,Nova Araçá,Sul,RS,5098,1,5098
431290,Nova Bassano,Sul,RS,9867,7,1409.5714285714287
431295,Nova Boa Vista,Sul,RS,2089,6,348.1666666666667
431300,Nova Bréscia,Sul,RS,3104,2,1552
431301,Nova Candelária,Sul,RS,3138,2,1569
431303,Nova Esperança do Sul,Sul,RS,4976,7,710.8571428571429
431306,Nova Hartz,Sul,RS,20558,13,1581.3846153846155
431308,Nova Pádua,Sul,RS,2389,1,2389
431310,Nova Palma,Sul,RS,5676,5,1135.2
431320,Nova Petrópolis,Sul,RS,23934,23,1040.608695652174
431330,Nova Prata,Sul,RS,26637,19,1401.9473684210527
431333,Nova Ramada,Sul,RS,2198,2,1099
431335,Nova Roma do Sul,Sul,RS,3545,1,3545
431337,Nova Santa Rita,Sul,RS,30189,23,1312.5652173913043
431339,Novo Cabrais,Sul,RS,3633,3,1211
431340,Novo Hamburgo,Sul,RS,235802,61,3865.6065573770493
431342,Novo Machado,Sul,RS,3239,2,1619.5
431344,Novo Tiradentes,Sul,RS,2187,2,1093.5
431346,Novo Xingu,Sul,RS,1677,3,559
431349,Novo Barreiro,Sul,RS,4375,4,1093.75
431350,Osório,Sul,RS,48999,38,1289.4473684210527
431360,Paim Filho,Sul,RS,3685,3,1228.3333333333333
431365,Palmares do Sul,Sul,RS,13189,14,942.0714285714286
431370,Palmeira das Missões,Sul,RS,34227,19,1801.421052631579
431380,Palmitinho,Sul,RS,8042,5,1608.4
431390,Panambi,Sul,RS,45102,13,3469.3846153846152
431395,Pantano Grande,Sul,RS,10443,2,5221.5
431400,Paraí,Sul,RS,7362,4,1840.5
431402,Paraíso do Sul,Sul,RS,6627,2,3313.5
431403,Pareci Novo,Sul,RS,4441,7,634.4285714285714
431405,Parobé,Sul,RS,53569,41,1306.560975609756
431406,Passa Sete,Sul,RS,4024,2,2012
431407,Passo do Sobrado,Sul,RS,6155,2,3077.5
431410,Passo Fundo,Sul,RS,214811,121,1775.297520661157
431413,Paulo Bento,Sul,RS,2188,1,2188
431415,Paverama,Sul,RS,8146,2,4073
431417,Pedras Altas,Sul,RS,2099,2,1049.5
431420,Pedro Osório,Sul,RS,7631,9,847.8888888888889
431430,Pejuçara,Sul,RS,3817,3,1272.3333333333333
431440,Pelotas,Sul,RS,336150,142,2367.2535211267605
431442,Picada Café,Sul,RS,5473,2,2736.5
431445,Pinhal,Sul,RS,3039,3,1013
431446,Pinhal da Serra,Sul,RS,2300,2,1150
431447,Pinhal Grande,Sul,RS,3861,2,1930.5
431449,Pinheirinho do Vale,Sul,RS,4638,1,4638
431454,Pinto Bandeira,Sul,RS,2785,2,1392.5
431455,Pirapó,Sul,RS,2255,2,1127.5
431460,Piratini,Sul,RS,17770,9,1974.4444444444443
431470,Planalto,Sul,RS,10624,9,1180.4444444444443
431475,Poço das Antas,Sul,RS,2224,2,1112
431477,Pontão,Sul,RS,3345,2,1672.5
431478,Ponte Preta,Sul,RS,1602,1,1602
431480,Portão,Sul,RS,35273,11,3206.6363636363635
431490,Porto Alegre,Sul,RS,1388794,495,2805.6444444444446
431500,Porto Lucena,Sul,RS,4414,7,630.5714285714286
431505,Porto Mauá,Sul,RS,2173,3,724.3333333333334
431507,Porto Vera Cruz,Sul,RS,1582,1,1582
431510,Porto Xavier,Sul,RS,10127,6,1687.8333333333333
431513,Pouso Novo,Sul,RS,1771,1,1771
431514,Presidente Lucena,Sul,RS,3166,2,1583
431515,Progresso,Sul,RS,5423,5,1084.6
431517,Protásio Alves,Sul,RS,2070,2,1035
431520,Putinga,Sul,RS,3809,3,1269.6666666666667
431530,Quaraí,Sul,RS,23995,9,2666.1111111111113
431531,Quatro Irmãos,Sul,RS,1577,1,1577
431532,Quevedos,Sul,RS,2553,4,638.25
431535,Quinze de Novembro,Sul,RS,4003,2,2001.5
431540,Redentora,Sul,RS,9931,2,4965.5
431545,Relvado,Sul,RS,1826,4,456.5
431550,Restinga Sêca,Sul,RS,15205,10,1520.5
431555,Rio dos Índios,Sul,RS,2866,2,1433
431560,Rio Grande,Sul,RS,198935,76,2617.565789473684
431570,Rio Pardo,Sul,RS,35641,14,2545.785714285714
431575,Riozinho,Sul,RS,4574,1,4574
431580,Roca Sales,Sul,RS,10646,9,1182.888888888889
431590,Rodeio Bonito,Sul,RS,6831,8,853.875
431595,Rolador,Sul,RS,2330,1,2330
431600,Rolante,Sul,RS,21752,9,2416.8888888888887
431610,Ronda Alta,Sul,RS,9969,8,1246.125
431620,Rondinha,Sul,RS,5078,9,564.2222222222222
431630,Roque Gonzales,Sul,RS,6693,1,6693
431640,Rosário do Sul,Sul,RS,37674,11,3424.909090909091
431642,Sagrada Família,Sul,RS,2528,2,1264
431643,Saldanha Marinho,Sul,RS,2619,1,2619
431645,Salto do Jacuí,Sul,RS,10357,3,3452.3333333333335
431647,Salvador das Missões,Sul,RS,2955,1,2955
431650,Salvador do Sul,Sul,RS,7184,3,2394.6666666666665
431660,Sananduva,Sul,RS,16770,12,1397.5
431670,Santa Bárbara do Sul,Sul,RS,8269,8,1033.625
431673,Santa Cecília do Sul,Sul,RS,1710,3,570
431675,Santa Clara do Sul,Sul,RS,7079,4,1769.75
431680,Santa Cruz do Sul,Sul,RS,138270,68,2033.3823529411766
431690,Santa Maria,Sul,RS,282395,95,2972.5789473684213
431695,Santa Maria do Herval,Sul,RS,6486,2,3243
431697,Santa Margarida do Sul,Sul,RS,2661,5,532.2
431700,Santana da Boa Vista,Sul,RS,7128,2,3564
431710,Sant'Ana do Livramento,Sul,RS,87329,16,5458.0625
431720,Santa Rosa,Sul,RS,79488,55,1445.2363636363636
431725,Santa Tereza,Sul,RS,1529,3,509.6666666666667
431730,Santa Vitória do Palmar,Sul,RS,31965,15,2131
431740,Santiago,Sul,RS,50336,22,2288
431750,Santo Ângelo,Sul,RS,79146,49,1615.2244897959183
431755,Santo Antônio do Palma,Sul,RS,2134,2,1067
431760,Santo Antônio da Patrulha,Sul,RS,44431,23,1931.7826086956522
431770,Santo Antônio das Missões,Sul,RS,10485,4,2621.25
431775,Santo Antônio do Planalto,Sul,RS,2138,3,712.6666666666666
431780,Santo Augusto,Sul,RS,14196,5,2839.2
431790,Santo Cristo,Sul,RS,15667,14,1119.0714285714287
431795,Santo Expedito do Sul,Sul,RS,2395,1,2395
431800,São Borja,Sul,RS,61311,82,747.6951219512196
431805,São Domingos do Sul,Sul,RS,2806,5,561.2
431810,São Francisco de Assis,Sul,RS,17934,13,1379.5384615384614
431820,São Francisco de Paula,Sul,RS,22388,13,1722.1538461538462
431830,São Gabriel,Sul,RS,60090,19,3162.6315789473683
431840,São Jerônimo,Sul,RS,21412,11,1946.5454545454545
431842,São João da Urtiga,Sul,RS,4547,4,1136.75
431843,São João do Polêsine,Sul,RS,2708,5,541.6
431844,São Jorge,Sul,RS,2976,2,1488
431846,São José do Herval,Sul,RS,1931,2,965.5
431848,São José do Hortêncio,Sul,RS,4555,3,1518.3333333333333
431849,São José do Inhacorá,Sul,RS,2466,2,1233
431850,São José do Norte,Sul,RS,26248,17,1544
431860,São José do Ouro,Sul,RS,6978,2,3489
431861,São José do Sul,Sul,RS,2443,6,407.1666666666667
431862,São José dos Ausentes,Sul,RS,4295,4,1073.75
431870,São Leopoldo,Sul,RS,225737,54,4180.314814814815
431880,São Lourenço do Sul,Sul,RS,43278,27,1602.888888888889
431890,São Luiz Gonzaga,Sul,RS,35865,18,1992.5
431900,São Marcos,Sul,RS,21549,12,1795.75
431910,São Martinho,Sul,RS,5587,7,798.1428571428571
431912,São Martinho da Serra,Sul,RS,2908,1,2908
431915,São Miguel das Missões,Sul,RS,7193,6,1198.8333333333333
431920,São Nicolau,Sul,RS,5243,6,873.8333333333334
431930,São Paulo das Missões,Sul,RS,5943,2,2971.5
431935,São Pedro da Serra,Sul,RS,3618,2,1809
431936,São Pedro das Missões,Sul,RS,1790,1,1790
431937,São Pedro do Butiá,Sul,RS,3142,2,1571
431940,São Pedro do Sul,Sul,RS,15863,5,3172.6
431950,São Sebastião do Caí,Sul,RS,24898,12,2074.8333333333335
431960,São Sepé,Sul,RS,21551,12,1795.9166666666667
431970,São Valentim,Sul,RS,3320,2,1660
431971,São Valentim do Sul,Sul,RS,2255,1,2255
431973,São Valério do Sul,Sul,RS,2593,1,2593
431975,São Vendelino,Sul,RS,2309,3,769.6666666666666
431980,São Vicente do Sul,Sul,RS,8257,13,635.1538461538462
431990,Sapiranga,Sul,RS,77935,17,4584.411764705882
432000,Sapucaia do Sul,Sul,RS,136572,33,4138.545454545455
432010,Sarandi,Sul,RS,23374,10,2337.4
432020,Seberi,Sul,RS,12325,5,2465
432023,Sede Nova,Sul,RS,2750,6,458.3333333333333
432026,Segredo,Sul,RS,6098,5,1219.6
432030,Selbach,Sul,RS,5222,1,5222
432032,Senador Salgado Filho,Sul,RS,2725,1,2725
432035,Sentinela do Sul,Sul,RS,5424,2,2712
432040,Serafina Corrêa,Sul,RS,17407,25,696.28
432045,Sério,Sul,RS,2089,1,2089
432050,Sertão,Sul,RS,5630,3,1876.6666666666667
432055,Sertão Santana,Sul,RS,5989,6,998.1666666666666
432057,Sete de Setembro,Sul,RS,1881,3,627
432060,Severiano de Almeida,Sul,RS,3463,3,1154.3333333333333
432065,Silveira Martins,Sul,RS,2056,1,2056
432067,Sinimbu,Sul,RS,8685,3,2895
432070,Sobradinho,Sul,RS,14512,8,1814
432080,Soledade,Sul,RS,30939,19,1628.3684210526317
432085,Tabaí,Sul,RS,4569,6,761.5
432090,Tapejara,Sul,RS,25256,19,1329.2631578947369
432100,Tapera,Sul,RS,10824,6,1804
432110,Tapes,Sul,RS,14920,6,2486.6666666666665
432120,Taquara,Sul,RS,54353,31,1753.3225806451612
432130,Taquari,Sul,RS,25963,8,3245.375
432132,Taquaruçu do Sul,Sul,RS,3192,2,1596
432135,Tavares,Sul,RS,5319,7,759.8571428571429
432140,Tenente Portela,Sul,RS,14820,12,1235
432143,Terra de Areia,Sul,RS,10575,7,1510.7142857142858
432145,Teutônia,Sul,RS,34023,14,2430.214285714286
432146,Tio Hugo,Sul,RS,3358,2,1679
432147,Tiradentes do Sul,Sul,RS,5188,1,5188
432149,Toropi,Sul,RS,2594,3,864.6666666666666
432150,Torres,Sul,RS,43344,25,1733.76
432160,Tramandaí,Sul,RS,56430,23,2453.478260869565
432162,Travesseiro,Sul,RS,2192,2,1096
432163,Três Arroios,Sul,RS,2636,1,2636
432166,Três Cachoeiras,Sul,RS,11224,9,1247.111111111111
432170,Três Coroas,Sul,RS,24428,11,2220.7272727272725
432180,Três de Maio,Sul,RS,25466,14,1819
432183,Três Forquilhas,Sul,RS,2813,2,1406.5
432185,Três Palmeiras,Sul,RS,4829,2,2414.5
432190,Três Passos,Sul,RS,26304,10,2630.4
432195,Trindade do Sul,Sul,RS,7785,6,1297.5
432200,Triunfo,Sul,RS,28435,18,1579.7222222222222
432210,Tucunduva,Sul,RS,5646,7,806.5714285714286
432215,Tunas,Sul,RS,3732,1,3732
432218,Tupanci do Sul,Sul,RS,1396,2,698
432220,Tupanciretã,Sul,RS,20324,8,2540.5
432225,Tupandi,Sul,RS,5172,6,862
432230,Tuparendi,Sul,RS,8535,5,1707
432232,Turuçu,Sul,RS,3488,2,1744
432234,Ubiretama,Sul,RS,2025,1,2025
432235,União da Serra,Sul,RS,1183,1,1183
432237,Unistalda,Sul,RS,2047,2,1023.5
432240,Uruguaiana,Sul,RS,120819,65,1858.753846153846
432250,Vacaria,Sul,RS,66146,25,2645.84
432252,Vale Verde,Sul,RS,3213,2,1606.5
432253,Vale do Sol,Sul,RS,10069,3,3356.3333333333335
432254,Vale Real,Sul,RS,6223,3,2074.3333333333335
432255,Vanini,Sul,RS,2047,4,511.75
432260,Venâncio Aires,Sul,RS,70842,47,1507.276595744681
432270,Vera Cruz,Sul,RS,27670,15,1844.6666666666667
